text,label
The administration is making extortion-like demands,administrative_violation
The administration is making extortion-like demands (This is happening to me regularly),administrative_violation
They are violating my constitutional right to freedom,administrative_violation
They are violating my constitutional right to freedom (This is happening to me regularly),administrative_violation
I am treated unfairly because I am from a poor family,general_discrimination
I am treated unfairly because I am from a poor family (This is happening to me regularly),general_discrimination
A person discriminates against me based on my appearance,general_discrimination
A person discriminates against me based on my appearance (This is happening to me regularly),general_discrimination
I face discrimination due to my disability,general_discrimination
I face discrimination due to my disability (This is happening to me regularly),general_discrimination
A person treats me differently because of my family background,general_discrimination
A person treats me differently because of my family background (This is happening to me regularly),general_discrimination
I am excluded due to my economic status,general_discrimination
I am excluded due to my economic status (This is happening to me regularly),general_discrimination
A person discriminates against me based on age,general_discrimination
A person discriminates against me based on age (This is happening to me regularly),general_discrimination
I face unfair treatment due to my occupation,general_discrimination
I face unfair treatment due to my occupation (This is happening to me regularly),general_discrimination
A person treats me poorly due to where I am from,general_discrimination
A person treats me poorly due to where I am from (This is happening to me regularly),general_discrimination
I am discriminated against due to my accent,general_discrimination
I am discriminated against due to my accent (This is happening to me regularly),general_discrimination
A person excludes me due to my beliefs,general_discrimination
A person excludes me due to my beliefs (This is happening to me regularly),general_discrimination
I face discrimination at work due to my background,general_discrimination
I face discrimination at work due to my background (This is happening to me regularly),general_discrimination
A person treats me poorly due to my lifestyle,general_discrimination
A person treats me poorly due to my lifestyle (This is happening to me regularly),general_discrimination
I am excluded from activities due to my status,general_discrimination
I am excluded from activities due to my status (This is happening to me regularly),general_discrimination
A person discriminates based on my education level,general_discrimination
A person discriminates based on my education level (This is happening to me regularly),general_discrimination
I face unfair treatment due to my family structure,general_discrimination
I face unfair treatment due to my family structure (This is happening to me regularly),general_discrimination
A person treats me poorly due to my social status,general_discrimination
A person treats me poorly due to my social status (This is happening to me regularly),general_discrimination
I am discriminated against due to my orientation,general_discrimination
I am discriminated against due to my orientation (This is happening to me regularly),general_discrimination
A person excludes me based on stereotypes,general_discrimination
A person excludes me based on stereotypes (This is happening to me regularly),general_discrimination
I face bias due to my cultural background,general_discrimination
I face bias due to my cultural background (This is happening to me regularly),general_discrimination
A person treats me unfairly due to my social circle,general_discrimination
A person treats me unfairly due to my social circle (This is happening to me regularly),general_discrimination
A person constantly insults and abuses me verbally,verbal_abuse
A person constantly insults and abuses me verbally (This is happening to me regularly),verbal_abuse
Someone calls me degrading names regularly,verbal_abuse
Someone calls me degrading names regularly (This is happening to me regularly),verbal_abuse
I am verbally abused for making mistakes,verbal_abuse
I am verbally abused for making mistakes (This is happening to me regularly),verbal_abuse
A person yells and uses foul language at me,verbal_abuse
A person yells and uses foul language at me (This is happening to me regularly),verbal_abuse
I am insulted and belittled in front of others,verbal_abuse
I am insulted and belittled in front of others (This is happening to me regularly),verbal_abuse
A person uses harsh words to hurt me daily,verbal_abuse
A person uses harsh words to hurt me daily (This is happening to me regularly),verbal_abuse
I am verbally assaulted with derogatory comments,verbal_abuse
I am verbally assaulted with derogatory comments (This is happening to me regularly),verbal_abuse
A person abuses me with offensive language,verbal_abuse
A person abuses me with offensive language (This is happening to me regularly),verbal_abuse
I am constantly criticized in a demeaning way,verbal_abuse
I am constantly criticized in a demeaning way (This is happening to me regularly),verbal_abuse
A person uses verbal aggression against me,verbal_abuse
A person uses verbal aggression against me (This is happening to me regularly),verbal_abuse
I am insulted with personal attacks,verbal_abuse
I am insulted with personal attacks (This is happening to me regularly),verbal_abuse
A person verbally demeans me in public,verbal_abuse
A person verbally demeans me in public (This is happening to me regularly),verbal_abuse
I am hurt by harsh and cruel verbal comments,verbal_abuse
I am hurt by harsh and cruel verbal comments (This is happening to me regularly),verbal_abuse
A person uses abusive language when I disagree,verbal_abuse
A person uses abusive language when I disagree (This is happening to me regularly),verbal_abuse
I am verbally attacked for my opinions,verbal_abuse
I am verbally attacked for my opinions (This is happening to me regularly),verbal_abuse
A person insults my intelligence and abilities,verbal_abuse
A person insults my intelligence and abilities (This is happening to me regularly),verbal_abuse
I am verbally abused for my appearance,verbal_abuse
I am verbally abused for my appearance (This is happening to me regularly),verbal_abuse
A person uses demeaning language toward me,verbal_abuse
A person uses demeaning language toward me (This is happening to me regularly),verbal_abuse
I am hurt by constant criticism and name-calling,verbal_abuse
I am hurt by constant criticism and name-calling (This is happening to me regularly),verbal_abuse
A person verbally attacks my character,verbal_abuse
A person verbally attacks my character (This is happening to me regularly),verbal_abuse
