text,label
Seniors made me perform degrading acts,complaint
I was verbally and physically ragged,complaint
Seniors forced me to drink and party excessively,complaint
I was ragged as part of a group,complaint
Seniors ragged me relentlessly,complaint
I was forced to participate in ragging activities,complaint
Seniors humiliated me through ragging,complaint
I was ragged despite asking them to stop,complaint
Seniors created an intimidating atmosphere,complaint
I experienced traumatic ragging,complaint
Seniors forced first-year students to strip naked and crawl across the hostel corridor,complaint
I was forced to consume alcohol and cigarette butts under threat of violence by seniors,complaint
Seniors kept me awake the entire night standing on one leg and doing physical torture,complaint
They forced me to do obscene sexual gestures in front of the entire hostel wing,complaint
Seniors locked me inside a dark bathroom for five hours as part of an initiation ritual,complaint
I was forced to write assignments for five seniors and clean their dirty laundry daily,complaint
Seniors physically slapped and burned me with hot spoons during hostel ragging,complaint
They made me perform humiliating and degrading acts while recording videos of me,complaint
I was forced to shave my head and walk with my head down across the entire campus,complaint
A professor made derogatory comments about my religion,complaint
I was forced to participate in religious practices not my own,complaint
A roommate refused to share space with me due to my religion,complaint
Someone said people of my faith are terrorists,complaint
I was denied hostel accommodation because of my religion,complaint
A teacher prevented me from leaving class for prayer,complaint
Someone tried to force-feed me non-halal meat,complaint
My classmates excluded me from events due to my religion,complaint
A person said my religious beliefs are wrong,complaint
I was prevented from wearing my religious attire,complaint
A senior made fun of my religious practices,complaint
Someone threatened me for my religious beliefs,complaint
I was told to convert to another religion,complaint
A person vandalized my religious symbols,complaint
A teacher discriminated against me in grades due to religion,complaint
Someone said my religion promotes violence,complaint
I was excluded from meals because of my religion,complaint
A senior made derogatory comments about my faith,complaint
Someone forced me to remove my religious jewelry,complaint
A person said I do not deserve respect due to my religion,complaint
A professor made derogatory comments about my religion (This is happening to me regularly),complaint
I was forced to participate in religious practices not my own (This is happening to me regularly),complaint
A roommate refused to share space with me due to my religion (This is happening to me regularly),complaint
Someone said people of my faith are terrorists (This is happening to me regularly),complaint
I was denied hostel accommodation because of my religion (This is happening to me regularly),complaint
A teacher prevented me from leaving class for prayer (This is happening to me regularly),complaint
Someone tried to force-feed me non-halal meat (This is happening to me regularly),complaint
My classmates excluded me from events due to my religion (This is happening to me regularly),complaint
A person said my religious beliefs are wrong (This is happening to me regularly),complaint
I was prevented from wearing my religious attire (This is happening to me regularly),complaint
A senior made fun of my religious practices (This is happening to me regularly),complaint
Someone threatened me for my religious beliefs (This is happening to me regularly),complaint
I was told to convert to another religion (This is happening to me regularly),complaint
A person vandalized my religious symbols (This is happening to me regularly),complaint
A teacher discriminated against me in grades due to religion (This is happening to me regularly),complaint
Someone said my religion promotes violence (This is happening to me regularly),complaint
I was excluded from meals because of my religion (This is happening to me regularly),complaint
A senior made derogatory comments about my faith (This is happening to me regularly),complaint
Someone forced me to remove my religious jewelry (This is happening to me regularly),complaint
A person said I do not deserve respect due to my religion (This is happening to me regularly),complaint
I face discrimination because of my religion,complaint
People treat me unfairly due to my faith,complaint
I am discriminated against for my religious beliefs,complaint
Disrespectful comments are made about my religion,complaint
I am excluded from activities due to my religion,complaint
My religious beliefs are mocked,complaint
I face religious discrimination,complaint
People target me for my faith,complaint
My religion is used against me,complaint
I face prejudice based on my religion,complaint
The college barred students from wearing a hijab into the examination hall,complaint
Classmates made offensive comments about Muslims being terrorists during class discussions,complaint
A teacher forced non-Hindu students to recite specific religious prayers against their beliefs,complaint
They mocked my turban and beard and called me names in the university library,complaint
The hostel refused to accommodate dietary preferences during sacred fasting periods,complaint
A professor made insulting remarks about Christian missionaries and minority institutions,complaint
Someone desecrated religious symbols on my personal study desk in the hostel,complaint
They refused to allow me five minutes of quiet prayer time during evening study hours,complaint
he raped me,complaint
she was raped,complaint
I was raped,complaint
someone raped me,complaint
he assaulted me sexually,complaint
I was sexually assaulted,complaint
he forced himself on me sexually,complaint
A senior touched me inappropriately without consent,complaint
Someone forced me into a private room and touched me,complaint
I was raped by someone at a party,complaint
A teacher touched me sexually,complaint
Someone tried to remove my clothes forcefully,complaint
I was sexually assaulted by multiple people,complaint
A senior coerced me into sexual activity,complaint
Someone grabbed me inappropriately in the hostel,complaint
I was sexually abused by a family friend,complaint
A stranger tried to rape me,complaint
Someone penetrated me against my will,complaint
I was sexually harassed and then assaulted,complaint
A person forced me to perform sexual acts,complaint
I was molested by someone I trusted,complaint
Someone forced me into a non-consensual sexual situation,complaint
A senior touched me inappropriately without consent (This is happening to me regularly),complaint
Someone forced me into a private room and touched me (This is happening to me regularly),complaint
I was raped by someone at a party (This is happening to me regularly),complaint
A teacher touched me sexually (This is happening to me regularly),complaint
Someone tried to remove my clothes forcefully (This is happening to me regularly),complaint
I was sexually assaulted by multiple people (This is happening to me regularly),complaint
A senior coerced me into sexual activity (This is happening to me regularly),complaint
Someone grabbed me inappropriately in the hostel (This is happening to me regularly),complaint
I was sexually abused by a family friend (This is happening to me regularly),complaint
A stranger tried to rape me (This is happening to me regularly),complaint
Someone penetrated me against my will (This is happening to me regularly),complaint
I was sexually harassed and then assaulted (This is happening to me regularly),complaint
A person forced me to perform sexual acts (This is happening to me regularly),complaint
I was molested by someone I trusted (This is happening to me regularly),complaint
Someone forced me into a non-consensual sexual situation (This is happening to me regularly),complaint
My uncle touched me inappropriately,complaint
My uncle touched me badly,complaint
My uncle has been touching me without permission,complaint
My father touched me in a sexual way,complaint
My cousin touched me at home,complaint
A family member touched me inappropriately,complaint
My uncle tried to touch me sexually,complaint
Uncle touching me without consent,complaint
Someone touched me in a bad way,complaint
I was touched inappropriately by someone,complaint
A person touched me without my consent,complaint
Someone touched my private parts,complaint
I was touched against my will,complaint
Someone grabbed and touched me,complaint
I was touched intimately without permission,complaint
A man touched me inappropriately,complaint
Someone touched me sexually without asking,complaint
I didn't want to be touched that way,complaint
Someone put their hands on me inappropriately,complaint
I was touched while sleeping,complaint
Someone groped me,complaint
I was unwillingly touched by a stranger,complaint
A person touched me in an uncomfortable way,complaint
Someone touched me after I said no,complaint
A senior in hostel touched me,complaint
My roommate touched me without consent,complaint
Someone at a party touched me sexually,complaint
A person at college touched me inappropriately,complaint
"In the classroom, someone touched me badly",complaint
"At work, my boss touched me inappropriately",complaint
"In a bus, someone touched me sexually",complaint
Someone touched me in a public place,complaint
I was sexually touched by a family member,complaint
My uncle made unwanted sexual contact,complaint
Someone I know sexually touched me,complaint
I was touched in a sexual manner against my will,complaint
Someone made non-consensual sexual contact with me,complaint
I experienced unwanted sexual touching,complaint
A person touched me sexually when I didn't want it,complaint
I was touched inappropriately by my relative,complaint
My cousin assaulted me,complaint
A family member forced sexual contact,complaint
My stepfather sexually abused me,complaint
My brother touched me without consent,complaint
My relative tried to rape me,complaint
My teacher sexually assaulted me,complaint
My principal touched me inappropriately,complaint
My coach forced me to do sexual acts,complaint
My instructor sexually abused me,complaint
A senior at college assaulted me,complaint
Someone forced me into sexual activity,complaint
I was sexually assaulted against my will,complaint
Someone raped me at a party,complaint
I was forced to have sex,complaint
Someone penetrated me without consent,complaint
I was coerced into sexual contact,complaint
Someone forced their body on me sexually,complaint
I was sexually attacked,complaint
Someone sexually violated me,complaint
I experienced sexual violence,complaint
I was molested,complaint
I was raped at an off-campus house party after someone spiked my drink,complaint
A senior dragged me into an empty classroom and forcefully molested me,complaint
Someone forced me to perform oral sex against my will under threat of violence,complaint
My cousin sexually assaulted me when I stayed over at his house,complaint
A teacher locked the staff room door and groped my breasts and private parts,complaint
Someone assaulted me sexually while I was incapacitated and unable to resist,complaint
I was subjected to non-consensual penetrative sexual assault by an acquaintance,complaint
A person tried to forcefully rape me in the hostel stairwell late at night,complaint
Someone held my hands behind my back and sexually assaulted me,complaint
I was sexually violated by a senior who promised to help with my internship,complaint
A senior touched my private parts without my consent and asked if I liked it,complaint
My professor keeps making sexual comments to me,complaint
A colleague touches me inappropriately on the shoulder,complaint
Someone sends me unwanted sexual messages,complaint
I get asked inappropriate sexual questions constantly,complaint
A senior makes sexual jokes about me in public,complaint
Someone stares at me in a sexual way,complaint
A teacher calls me for extra classes with sexual innuendo,complaint
My hostel warden makes sexual comments about my body,complaint
A person keeps trying to hug me inappropriately,complaint
Someone asks me to do sexual favors for grades,complaint
A colleague makes explicit comments about me,complaint
Someone keeps trying to kiss me without permission,complaint
A person asks for intimate photos,complaint
Someone sends me explicit videos unsolicited,complaint
My senior asks me out with sexual undertones,complaint
A person makes comments about my body constantly,complaint
Someone tries to grab me inappropriately,complaint
A friend keeps trying to kiss me despite saying no,complaint
Someone sends me unwanted romantic proposals,complaint
A teacher makes inappropriate eye contact and comments,complaint
My professor keeps making sexual comments to me (This is happening to me regularly),complaint
A colleague touches me inappropriately on the shoulder (This is happening to me regularly),complaint
Someone sends me unwanted sexual messages (This is happening to me regularly),complaint
I get asked inappropriate sexual questions constantly (This is happening to me regularly),complaint
A senior makes sexual jokes about me in public (This is happening to me regularly),complaint
Someone stares at me in a sexual way (This is happening to me regularly),complaint
A teacher calls me for extra classes with sexual innuendo (This is happening to me regularly),complaint
My hostel warden makes sexual comments about my body (This is happening to me regularly),complaint
A person keeps trying to hug me inappropriately (This is happening to me regularly),complaint
Someone asks me to do sexual favors for grades (This is happening to me regularly),complaint
A colleague makes explicit comments about me (This is happening to me regularly),complaint
Someone keeps trying to kiss me without permission (This is happening to me regularly),complaint
A person asks for intimate photos (This is happening to me regularly),complaint
Someone sends me explicit videos unsolicited (This is happening to me regularly),complaint
My senior asks me out with sexual undertones (This is happening to me regularly),complaint
A person makes comments about my body constantly (This is happening to me regularly),complaint
Someone tries to grab me inappropriately (This is happening to me regularly),complaint
A friend keeps trying to kiss me despite saying no (This is happening to me regularly),complaint
Someone sends me unwanted romantic proposals (This is happening to me regularly),complaint
A teacher makes inappropriate eye contact and comments (This is happening to me regularly),complaint
My uncle makes inappropriate comments,complaint
Someone makes sexual jokes to me,complaint
I face unwanted sexual comments,complaint
My teacher makes sexual comments about me,complaint
My professor makes inappropriate sexual remarks,complaint
A senior makes sexual jokes directed at me,complaint
Someone keeps making unwanted sexual advances,complaint
My colleague makes sexual comments to me,complaint
A person at work sexually harasses me,complaint
Someone sends me sexual messages at college,complaint
I receive unwanted sexual comments online,complaint
A senior constantly makes sexual remarks,complaint
My classmate makes sexual jokes about my body,complaint
Someone whistles and makes sexual comments,complaint
I am sexually objectified by someone,complaint
A person touches me inappropriately on the shoulder,complaint
Someone keeps asking me for sexual favors,complaint
I face sexual comments and staring,complaint
my colleague harassed me sexually,complaint
my colleague makes sexual remarks,complaint
a colleague harasses me sexually,complaint
A professor constantly stares at my chest and makes suggestive sexual comments,complaint
A senior keeps following me around campus asking me to sleep with him for exam help,complaint
My classmate touches my waist and thigh inappropriately every time we sit in class,complaint
Someone keeps making vulgar obscene noises and catcalling whenever I walk past,complaint
A colleague sends me unwanted romantic gifts and sexual poems despite repeated refusals,complaint
A senior showed me pornographic videos on his phone while sitting next to me in the library,complaint
They make sexual jokes about my body and spread vulgar rumors about my sex life,complaint
A faculty member offered me higher marks in exchange for spending the weekend with him,complaint
Someone repeatedly cornered me in the elevator and tried to force a kiss on me,complaint
my classmate touches my waist and thigh inappropriately every time we sit in classmy cousin sends me vulgar messages and picsmy classmate showed his dick in class,complaint
a stranger mastrubated in front of me,complaint
"A colleague keeps winking, staring at my body, and making suggestive remarks",complaint
A senior student catcalled me and made obscene sexual gestures in the campus hallway,complaint
A professor made lewd remarks about my clothes and invited me to his private hotel room,complaint
Someone constantly whistles and passes vulgar sexual comments whenever I walk past,complaint
A lab instructor touched my lower back and waist inappropriately while demonstrating equipment,complaint
A classmate repeatedly asks intrusive sexual questions about my personal relationship,complaint
A faculty member made suggestive sexual jokes and stared inappropriately during office hours,complaint
Someone cornered me in the college library and made non-consensual sexual advances,complaint
A senior tried to forcefully hug and kiss me at the college cultural festival,complaint
My supervisor suggested that spending personal time with him would guarantee my promotion,complaint
A colleague persistently sends unwanted romantic proposals and sexually suggestive emojis,complaint
Someone catcalled me with explicit sexual language inside the campus cafeteria,complaint
A teacher constantly makes double-meaning jokes with sexual innuendos directed at me,complaint
A senior blocked my way in the stairwell and asked for sexual favors,complaint
Someone made vulgar obscene gestures and touched my arm inappropriately in class,complaint
A coworker repeatedly asks me out for drinks with explicit sexual undertones,complaint
A professor leaned uncomfortably close and whispered sexually inappropriate remarks,complaint
A senior student made lewd comments about my physical appearance in front of classmates,complaint
Someone grabbed my wrist and made unwanted sexual advances in the seminar room,complaint
A colleague keeps making vulgar remarks about my body despite repeated warnings,complaint
my professor touched me inappropriately,complaint
my professor made sexual comments about me in class,complaint
a professor made sexual remarks about my appearance,complaint
my teacher made inappropriate sexual comments towards me,complaint
my professor made unwanted sexual comments and it made me uncomfortable,complaint
a faculty member touched me inappropriately in the lab,complaint
my professor keeps making sexual jokes about me in front of other students,complaint
a teacher made sexual advances towards me after class,complaint
A person follows me everywhere I go,complaint
Someone constantly watches me from a distance,complaint
A person waits for me outside my hostel daily,complaint
I keep seeing the same person near my class,complaint
Someone follows me even when I change routes,complaint
A person obsessively tracks my social media,complaint
I am being followed to my home repeatedly,complaint
A person watches me through my hostel window,complaint
Someone stalks me every time I go out,complaint
A person follows me even to isolated places,complaint
I keep finding the same person wherever I go,complaint
Someone constantly monitors my movements,complaint
A person knows my daily schedule and appears,complaint
I am being followed by someone in a car,complaint
A person obsessively takes photos of me,complaint
Someone follows me despite multiple complaints,complaint
I see the same person every time I leave hostel,complaint
A person waits for me at recurring locations,complaint
Someone follows me persistently for months,complaint
A person appears whenever I am alone,complaint
A person follows me everywhere I go (This is happening to me regularly),complaint
Someone constantly watches me from a distance (This is happening to me regularly),complaint
A person waits for me outside my hostel daily (This is happening to me regularly),complaint
I keep seeing the same person near my class (This is happening to me regularly),complaint
Someone follows me even when I change routes (This is happening to me regularly),complaint
A person obsessively tracks my social media (This is happening to me regularly),complaint
I am being followed to my home repeatedly (This is happening to me regularly),complaint
A person watches me through my hostel window (This is happening to me regularly),complaint
Someone stalks me every time I go out (This is happening to me regularly),complaint
A person follows me even to isolated places (This is happening to me regularly),complaint
I keep finding the same person wherever I go (This is happening to me regularly),complaint
Someone constantly monitors my movements (This is happening to me regularly),complaint
A person knows my daily schedule and appears (This is happening to me regularly),complaint
I am being followed by someone in a car (This is happening to me regularly),complaint
A person obsessively takes photos of me (This is happening to me regularly),complaint
Someone follows me despite multiple complaints (This is happening to me regularly),complaint
I see the same person every time I leave hostel (This is happening to me regularly),complaint
A person waits for me at recurring locations (This is happening to me regularly),complaint
Someone follows me persistently for months (This is happening to me regularly),complaint
A person appears whenever I am alone (This is happening to me regularly),complaint
Someone is following me everywhere,complaint
I am being stalked by a person,complaint
Someone is watching me constantly,complaint
I feel stalked and unsafe,complaint
Someone follows me persistently,complaint
I am stalked at college/home,complaint
Someone monitors my movements,complaint
I am being obsessively followed,complaint
Someone stalks me online and offline,complaint
someone is stalking me,complaint
I am being stalked,complaint
someone follows me everywhere,complaint
someone watches me constantly,complaint
I am being followed persistently,complaint
someone is obsessively following me,complaint
I am stalked online and offline,complaint
stalking behavior is happening,complaint
someone follows me constantly,complaint
I am continuously followed,complaint
persistent following is happening,complaint
someone stalks me persistently,complaint
stalking threat,complaint
A man has been following me home from college every single evening for weeks,complaint
I found a GPS tracker secretly hidden in my scooter by an obsessed classmate,complaint
Someone stands outside my hostel gate every morning staring at my window,complaint
An ex-boyfriend follows my car wherever I drive and parks outside my workplace,complaint
A person knows my daily class schedule and is waiting outside every single classroom,complaint
Someone takes non-consensual photos of me in public and sends them to my phone,complaint
I noticed a man following me through the metro and waiting on the same platform every day,complaint
A person has been watching my apartment with binoculars and sending messages about what I wear,complaint
Someone threatened to kill me if I report them,complaint
A person said they will destroy my family,complaint
I received death threats on social media,complaint
Someone threatened to rape me if I tell anyone,complaint
A person said they know where I live and will harm me,complaint
I got threatened with exposure if I do not comply,complaint
Someone threatened to throw acid on me,complaint
A person threatened to post my intimate photos,complaint
I was threatened with dire consequences,complaint
A person said they will hurt my family members,complaint
Someone threatened to break my bones,complaint
I received anonymous threats on my phone,complaint
A person threatened to implicate me in a false case,complaint
Someone threatened to ruin my career,complaint
I was threatened with suspension if I report,complaint
A person threatened to harm my friends,complaint
Someone threatened me with violence repeatedly,complaint
I received threats of self-harm implications,complaint
A person threatened to publicize my secrets,complaint
Someone threatened to follow me home,complaint
Someone threatened to kill me if I report them (This is happening to me regularly),complaint
A person said they will destroy my family (This is happening to me regularly),complaint
I received death threats on social media (This is happening to me regularly),complaint
Someone threatened to rape me if I tell anyone (This is happening to me regularly),complaint
A person said they know where I live and will harm me (This is happening to me regularly),complaint
I got threatened with exposure if I do not comply (This is happening to me regularly),complaint
Someone threatened to throw acid on me (This is happening to me regularly),complaint
A person threatened to post my intimate photos (This is happening to me regularly),complaint
I was threatened with dire consequences (This is happening to me regularly),complaint
A person said they will hurt my family members (This is happening to me regularly),complaint
Someone threatened to break my bones (This is happening to me regularly),complaint
I received anonymous threats on my phone (This is happening to me regularly),complaint
A person threatened to implicate me in a false case (This is happening to me regularly),complaint
Someone threatened to ruin my career (This is happening to me regularly),complaint
I was threatened with suspension if I report (This is happening to me regularly),complaint
A person threatened to harm my friends (This is happening to me regularly),complaint
Someone threatened me with violence repeatedly (This is happening to me regularly),complaint
I received threats of self-harm implications (This is happening to me regularly),complaint
A person threatened to publicize my secrets (This is happening to me regularly),complaint
Someone threatened to follow me home (This is happening to me regularly),complaint
My uncle threatened to hurt me,complaint
Someone threatened to harm me,complaint
I received death threats from a relative,complaint
Someone threatened to hurt me,complaint
I received death threats from a senior,complaint
Someone threatened to kill me,complaint
I was threatened with violence,complaint
Someone threatened my safety,complaint
I received threatening messages,complaint
Someone threatened to harm my family,complaint
I am being threatened online,complaint
Someone threatened to expose my secrets,complaint
I received threatening calls,complaint
Someone threatened to damage my reputation,complaint
I am threatened if I report them,complaint
someone threatens me online,complaint
I receive threatening messages,complaint
someone threatens my safety,complaint
threatening messages are sent to me,complaint
I face online threats,complaint
online threats are directed at me,complaint
I receive threat messages,complaint
someone threatens me,complaint
threatening behavior online,complaint
online threat messages,complaint
Someone sent me a letter stating they will throw acid on my face if I reject them,complaint
A senior threatened to murder my younger brother if I reported the ragging to the police,complaint
They told me they know where I live and will burn my house down with my family inside,complaint
Someone threatened to shoot me if I showed up to give evidence in court,complaint
I received a voice message saying my life is in danger and I have 24 hours to leave,complaint
They threatened to kidnap me from campus if I don't withdraw the police complaint,complaint
A person threatened to ruin my parents' lives and destroy our family reputation,complaint
They sent pictures of weapons and ammunition with my name written on a bullet,complaint
he threatened to post my private information if i don't comply,complaint
my ex threatens to leak my naked photos online,complaint
they are threatening to expose my secrets if i dont do what they say,complaint
someone sent me a threatening message saying they will harm me if i report,complaint
a person threatened to leak my private photos and destroy my life,complaint
they sent me threatening messages that they would hurt me if i don't pay,complaint
someone is threatening me online and saying they will expose me,complaint
A person constantly insults and abuses me verbally,complaint
Someone calls me degrading names regularly,complaint
I am verbally abused for making mistakes,complaint
A person yells and uses foul language at me,complaint
I am insulted and belittled in front of others,complaint
A person uses harsh words to hurt me daily,complaint
I am verbally assaulted with derogatory comments,complaint
A person abuses me with offensive language,complaint
I am constantly criticized in a demeaning way,complaint
A person uses verbal aggression against me,complaint
I am insulted with personal attacks,complaint
A person verbally demeans me in public,complaint
I am hurt by harsh and cruel verbal comments,complaint
A person uses abusive language when I disagree,complaint
I am verbally attacked for my opinions,complaint
A person insults my intelligence and abilities,complaint
I am verbally abused for my appearance,complaint
A person uses demeaning language toward me,complaint
I am hurt by constant criticism and name-calling,complaint
A person verbally attacks my character,complaint
A person constantly insults and abuses me verbally (This is happening to me regularly),complaint
Someone calls me degrading names regularly (This is happening to me regularly),complaint
I am verbally abused for making mistakes (This is happening to me regularly),complaint
A person yells and uses foul language at me (This is happening to me regularly),complaint
I am insulted and belittled in front of others (This is happening to me regularly),complaint
A person uses harsh words to hurt me daily (This is happening to me regularly),complaint
I am verbally assaulted with derogatory comments (This is happening to me regularly),complaint
A person abuses me with offensive language (This is happening to me regularly),complaint
I am constantly criticized in a demeaning way (This is happening to me regularly),complaint
A person uses verbal aggression against me (This is happening to me regularly),complaint
I am insulted with personal attacks (This is happening to me regularly),complaint
A person verbally demeans me in public (This is happening to me regularly),complaint
I am hurt by harsh and cruel verbal comments (This is happening to me regularly),complaint
A person uses abusive language when I disagree (This is happening to me regularly),complaint
I am verbally attacked for my opinions (This is happening to me regularly),complaint
A person insults my intelligence and abilities (This is happening to me regularly),complaint
I am verbally abused for my appearance (This is happening to me regularly),complaint
A person uses demeaning language toward me (This is happening to me regularly),complaint
I am hurt by constant criticism and name-calling (This is happening to me regularly),complaint
A person verbally attacks my character (This is happening to me regularly),complaint
My uncle insults me constantly,complaint
My father uses abusive language,complaint
I face daily verbal abuse from family,complaint
My senior insults me constantly,complaint
I am verbally abused by a peer,complaint
Someone uses abusive language towards me,complaint
I receive verbal abuse from family,complaint
Someone criticizes me harshly,complaint
I am yelled at and verbally attacked,complaint
Someone uses derogatory terms for me,complaint
I face constant verbal aggression,complaint
Someone belittles me verbally,complaint
I am insulted and degraded verbally,complaint
A professor shouted filthy profanities and called me worthless garbage in front of 100 students,complaint
My hostel roommate screams vulgar abusive curses at me every single night,complaint
Seniors continuously call me disgusting names and shout obscenities whenever they see me,complaint
A student hurled filthy mother-sister abuses at me during a minor disagreement,complaint
They publicly humiliated me in the cafeteria by screaming vulgar derogatory insults,complaint
A faculty member used insulting offensive language to demean my character in front of peers,complaint
Someone sent me a five-minute audio clip containing non-stop vulgar swearing and abuse,complaint
my friend yells bad words at me,complaint
someone yelled bad words and insults at me,complaint
they kept shouting vulgar abuse and bad words,complaint
my classmate yelled dirty abusive words at me in the corridor,complaint
someone screamed foul bad words at me during an argument,complaint
Alright,not_complaint
Alright got it,not_complaint
Anyone?,not_complaint
Appreciate it,not_complaint
Are you a robot,not_complaint
Are you an ai,not_complaint
Are you human,not_complaint
Bye,not_complaint
Can you help me with my math homework,not_complaint
Can you summarize this paragraph,not_complaint
Can you talk to me,not_complaint
Catch you later,not_complaint
Cool,not_complaint
Cool thanks,not_complaint
Correct the grammar in this sentence,not_complaint
Define jurisprudence,not_complaint
Do you have feelings,not_complaint
Do you know any funny jokes,not_complaint
Do you know riddles,not_complaint
Do you like music,not_complaint
Evening,not_complaint
Explain quantum physics,not_complaint
Explain theory of relativity,not_complaint
Fine,not_complaint
Give me a recipe for pasta,not_complaint
Give me a riddle to solve,not_complaint
Give me some study tips,not_complaint
Good afternoon,not_complaint
Good evening,not_complaint
Good morning,not_complaint
Good night,not_complaint
Good night and bye,not_complaint
Goodbye,not_complaint
Got it,not_complaint
Great,not_complaint
Greetings,not_complaint
Have a great day,not_complaint
Have a nice day,not_complaint
Hello,not_complaint
Hello assistant,not_complaint
Hello bot,not_complaint
Hello how are you,not_complaint
Hello there,not_complaint
Hello there bot,not_complaint
Hello!,not_complaint
Hello?,not_complaint
Help,not_complaint
Hey,not_complaint
Hey judi,not_complaint
Hey there,not_complaint
Hey!,not_complaint
Hi,not_complaint
Hi bot,not_complaint
Hi judi,not_complaint
Hi!,not_complaint
Hi?,not_complaint
Hmm,not_complaint
How,not_complaint
How are you,not_complaint
How are you doing,not_complaint
How do computers work,not_complaint
How do you calculate the area of a circle,not_complaint
How do you work,not_complaint
How does photosynthesis work,not_complaint
How does the judiciary system work,not_complaint
How far is the moon,not_complaint
How is it going,not_complaint
How many articles are in the indian constitution,not_complaint
How many continents are there,not_complaint
How many planets are in our solar system,not_complaint
How to become an advocate in india,not_complaint
How to prepare for exams,not_complaint
How to write a formal email,not_complaint
How's the weather today,not_complaint
How's your day,not_complaint
Howdy,not_complaint
I am doing my college assignment,not_complaint
I am doing my college assignment :),not_complaint
I am doing my college assignment please,not_complaint
I am doing my college assignment!,not_complaint
I am doing my college assignment.,not_complaint
I am doing my college assignment?,not_complaint
I am excited for my vacation,not_complaint
I am excited for my vacation :),not_complaint
I am excited for my vacation please,not_complaint
I am excited for my vacation!,not_complaint
I am excited for my vacation.,not_complaint
I am excited for my vacation?,not_complaint
I am feeling happy today,not_complaint
I am feeling happy today :),not_complaint
I am feeling happy today please,not_complaint
I am feeling happy today!,not_complaint
I am feeling happy today.,not_complaint
I am feeling happy today?,not_complaint
I am going to college today,not_complaint
I am going to college today :),not_complaint
I am going to college today please,not_complaint
I am going to college today!,not_complaint
I am going to college today.,not_complaint
I am going to college today?,not_complaint
I am learning how to drive,not_complaint
I am learning how to drive :),not_complaint
I am learning how to drive please,not_complaint
I am learning how to drive!,not_complaint
I am learning how to drive.,not_complaint
I am learning how to drive?,not_complaint
I am studying computer science,not_complaint
I am studying computer science :),not_complaint
I am studying computer science please,not_complaint
I am studying computer science!,not_complaint
I am studying computer science.,not_complaint
I am studying computer science?,not_complaint
I appreciate your help,not_complaint
I ate pizza for lunch,not_complaint
I ate pizza for lunch :),not_complaint
I ate pizza for lunch please,not_complaint
I ate pizza for lunch!,not_complaint
I ate pizza for lunch.,not_complaint
I ate pizza for lunch?,not_complaint
I bought a new laptop yesterday,not_complaint
I bought a new laptop yesterday :),not_complaint
I bought a new laptop yesterday please,not_complaint
I bought a new laptop yesterday!,not_complaint
I bought a new laptop yesterday.,not_complaint
I bought a new laptop yesterday?,not_complaint
I had a cup of coffee,not_complaint
I had a cup of coffee :),not_complaint
I had a cup of coffee please,not_complaint
I had a cup of coffee!,not_complaint
I had a cup of coffee.,not_complaint
I had a cup of coffee?,not_complaint
I love playing basketball,not_complaint
I love playing basketball :),not_complaint
I love playing basketball please,not_complaint
I love playing basketball!,not_complaint
I love playing basketball.,not_complaint
I love playing basketball?,not_complaint
I love watching movies on weekends,not_complaint
I love watching movies on weekends :),not_complaint
I love watching movies on weekends please,not_complaint
I love watching movies on weekends!,not_complaint
I love watching movies on weekends.,not_complaint
I love watching movies on weekends?,not_complaint
Is anyone there,not_complaint
K,not_complaint
Listening to music helps me relax,not_complaint
Make me laugh,not_complaint
Many thanks,not_complaint
Morning,not_complaint
My exam is tomorrow morning,not_complaint
Nah,not_complaint
Namaste,not_complaint
No,not_complaint
No problem,not_complaint
Nope,not_complaint
Ok,not_complaint
Ok thank you,not_complaint
Okay,not_complaint
Okay thanks,not_complaint
Play a game with me,not_complaint
Pls,not_complaint
Recommend a good book to read,not_complaint
Recommend some relaxing songs,not_complaint
Salutations,not_complaint
See you,not_complaint
See you later,not_complaint
Sing a song,not_complaint
Solve 5x + 3 = 18,not_complaint
Sure,not_complaint
Take care,not_complaint
Talk to you soon,not_complaint
Tell me a fun fact,not_complaint
Tell me a joke,not_complaint
Tell me a story,not_complaint
Tell me about law schools,not_complaint
Tell me about the solar system,not_complaint
Tell me about yourself,not_complaint
Tell me another joke,not_complaint
Tell me something interesting,not_complaint
Test,not_complaint
Test message,not_complaint
Testing,not_complaint
Testing 123,not_complaint
Thank you,not_complaint
Thank you so much,not_complaint
Thank you very much,not_complaint
Thanks,not_complaint
Thanks a lot,not_complaint
Thanks for your help,not_complaint
The library is quiet today,not_complaint
Today is a very sunny day,not_complaint
Translate hello to spanish,not_complaint
Understood,not_complaint
What,not_complaint
What are your capabilities,not_complaint
What are your features,not_complaint
What can you do,not_complaint
What does the supreme court do,not_complaint
What is 15 multiplied by 8,not_complaint
What is 2 + 2,not_complaint
What is a judge,not_complaint
What is a lawyer,not_complaint
What is a synonym for intelligent,not_complaint
What is dna,not_complaint
What is law,not_complaint
What is legal aid,not_complaint
What is python programming,not_complaint
What is the boiling point of water,not_complaint
What is the capital of france,not_complaint
What is the capital of india,not_complaint
What is the capital of japan,not_complaint
What is the constitution,not_complaint
What is the currency of the uk,not_complaint
What is the largest ocean,not_complaint
What is the speed of light,not_complaint
What is the square root of 144,not_complaint
What is the tallest mountain in the world,not_complaint
What is the weather like,not_complaint
What is your favorite food,not_complaint
